timestamp,posX,posY,posZ,pitch,yaw,roll,gazeX,gazeY,gazeZ
2024-11-14T17:41:58.676938,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:41:59.913456,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:01.140686,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:02.374776,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:03.606658,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:04.832346,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:06.068449,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:07.297435,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:08.527255,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:19.840288,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:21.069605,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:22.300572,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:23.531733,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:24.762379,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:36.499489,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:37.728168,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:38.956601,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:40.185252,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:41.406419,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:42.636945,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:43.863803,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:45.096613,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:46.327113,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:47.554760,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:48.781454,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:50.008913,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:51.238666,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
2024-11-14T17:42:52.466592,0.0,1.3614399433135986,0.0,180.0,49.999996535808485,180.0,0.766044557094574,0.0,-0.6427879333496094
